row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NIST_Omnivore1_1.mzML Peak area,NIST_Omnivore1_2.mzML Peak area,NIST_Omnivore1_3.mzML Peak area,NIST_Omnivore2_1.mzML Peak area,NIST_Omnivore2_2.mzML Peak area,NIST_Omnivore2_3.mzML Peak area,NIST_Vegan1_1.mzML Peak area,NIST_Vegan1_2.mzML Peak area,NIST_Vegan1_3.mzML Peak area,NIST_Vegan2_1.mzML Peak area,NIST_Vegan2_2.mzML Peak area,NIST_Vegan2_3.mzML Peak area,NIST_blank_1.mzML Peak area,NIST_blank_2.mzML Peak area,NIST_blank_3.mzML Peak area,Poolmix_1.mzML Peak area,Poolmix_2.mzML Peak area,Poolmix_3.mzML Peak area,QCmix_1.mzML Peak area,QCmix_2.mzML Peak area,QCmix_3.mzML Peak area,blank_1.mzML Peak area,blank_2.mzML Peak area,blank_3.mzML Peak area,blank_4.mzML Peak area,blank_5.mzML Peak area,blank_6.mzML Peak area
6255,301.1759997,3.3860593,,,,,,,,,,,7792.212,72149.625,5730.928,65927.99,7191.099,73060.805,94021.78,87892.37,93949.67,127272.05,129114.11,128855.586,0,0,0,51713.04,52857.855,54830.258,0,0,0,0,0,0,0,0,0
6228,243.1337474,3.3906353,,,,35,,,,,,,59495.023,61711.75,62903.52,62611.05,65830.52,60461.37,38525.88,35902.652,38843.184,42888.785,41014.895,41881.11,0,0,0,54388.27,49845.805,47780.934,0,0,0,0,0,0,0,0,0
6239,319.1648042,3.394489,,,,35,,,,,,,82536.87,79254.72,76476.83,88398.72,85791.805,82002.836,45773.242,45316.477,48100.914,64753.188,61152.637,61171.656,0,0,0,61800.742,60291,54667.33,0,0,0,0,0,0,0,0,0
6254,372.1863555,3.4004567,,,,32,,,,,,,321580.12,313664.84,316102.78,302641.88,322851.12,299655.53,40132.812,39857.055,40792.918,46003.742,46194.617,45546.312,34805.176,35079.52,34313.453,190210.56,178967.88,177524.25,36347.27,34031.23,32603.582,19076.305,18508.508,18292.205,16219.475,17211.918,17550.77
6264,307.0810249,3.4021704,,,,35,,,,,,,59686.617,78142.734,57268.164,80649.21,80473.34,53129.066,34638.12,26045.396,29272.104,32118.824,30710.646,31403.754,0,0,0,58464.812,55180.684,40663.074,0,0,0,0,0,0,0,0,0
6215,376.2229697,3.403008,,,,,,,,,,,43361.668,36942.156,40760.914,43311.33,35625.79,38090.406,16583.1,16685.912,15326.285,21344.938,20609.01,18682.096,0,0,0,26844.283,62081.93,30797.229,0,0,0,0,0,0,0,0,0
6269,283.1068025,3.4034247,,,,35,,,,,,,31500.234,32523.129,32451.486,34552.72,35137.676,33549.215,18137.701,17780.416,17116.398,20119.566,20163.781,19226.016,0,0,0,29926.885,25476.623,25635.846,0,0,0,0,0,0,0,0,0
6257,297.1806999,3.4034338,,,,35,,,,,,,133111.44,131673.19,138053.97,143866.97,136641.03,141370.89,36785.4,42566.793,44407.45,54416.48,53525.113,51451.91,0,0,0,104000.82,94703.08,92195.56,0,0,0,0,0,0,0,0,0
6266,782.3649788,3.404717,,,,,,,,,,,20963.303,21763.16,21940.006,25489.098,25404.016,24461.709,22558.38,19333.594,19985.867,51742.887,51024.492,50317.39,0,0,0,33837.63,31368.887,27353.432,0,0,0,0,0,0,0,0,0
6243,350.2086891,3.404937,,,,,,,,,,,2700.019,1231.8032,2331.4976,5010.3037,2430.474,3358.0962,26340.707,22561.05,24377.768,30479.13,31054.54,31743.219,0,0,0,15218.742,15385.707,10746.171,0,0,0,0,0,0,0,0,0
6265,760.3837136,3.4072921,,,,,,,,,,,69986.96,64201.23,74978.34,68513.45,63651.332,65202.105,85526.85,81485.93,90624.055,167904.89,158615.03,159838.14,0,0,0,100238.664,93998.89,91934.56,0,0,0,0,0,0,0,0,0
6278,347.1577696,3.4085793,,,,35,248,[M+Na]+,,2,6278;6277,324.16846,27075.637,25124.926,30767.852,25816.105,24453.498,31022.957,10089.944,13965.526,14126.4,15583.213,15126.505,14056.209,0,0,0,18700.607,21058.504,20460.486,0,0,0,0,0,0,0,0,0
6233,211.1318069,3.4098742,,,,,,,,,,,21208.969,23125.088,22971.65,24898.455,22748.521,18861.324,38286.535,33850.336,38155.91,33719.53,31377.432,37695.05,3035.6787,4242.3457,2194.5369,28617.975,30545.037,25886.691,379.35236,861.9188,335.94058,12249.237,1635.2277,245.32457,227.41754,1085.1996,729.8953
6277,325.1756345,3.4098754,,,,35,248,[M+H]+,,2,6278;6277,324.16846,873653.8,848802.1,896800.75,983646.3,988843.5,978579.75,355112.84,361177.47,370516.47,590984.7,583766,569627.44,0,0,0,755573.06,713433.8,673786.7,0,0,0,0,0,0,0,0,0
6218,332.1698691,3.4108894,,,,,,,,,,,0,0,0,0,0,0,29452.887,28440.996,28127.084,30606.674,30186.54,30720.844,58.341564,74.054565,47.99608,7240.2017,9174.892,8051.136,164.5367,31.65015,36.90712,172.78674,141.30563,71.66945,29.559067,149.1346,51.33394
6286,248.1643122,3.4111643,,,,35,,,,,,,95448.234,101881.37,106005.664,100260.336,101016.24,97777.195,75337.07,77868.04,78623.33,92633.055,89492.81,89350.46,0,0,0,92648.07,94023.02,88946.86,0,0,0,0,0,0,0,0,0
6282,295.1649587,3.4111626,,,,35,,,,,,,67228.69,73232.8,59085.582,44072.586,41692.383,40614.547,29077.834,31542.885,28372.566,31839.266,32820.918,30778.414,0,0,0,42649.14,36069.035,36336.54,0,0,0,0,0,0,0,0,0
6290,335.1597653,3.4137473,,,,35,,,,,,,247177.7,210032.42,253640.47,259545.44,258967.06,276190.3,65707.86,66833.96,67602.586,119091.06,122477.03,112600.266,0,0,0,175685.92,162797.12,152760.4,0,0,0,0,0,0,0,0,0
6309,365.2012634,3.4144833,,,,32,,,,,,,51613.02,51832.33,51864.76,46222.676,46520.848,45528.332,962.6657,844.3638,1872.167,0,0,1802.9695,0,0,0,26604.557,29649.969,25722.668,0,0,0,0,0,0,0,0,0
6299,247.1437646,3.4176126,,,,35,,,,,,,43178.906,49424.44,46758.016,47149.785,47177.38,49052.184,17033.213,15597.756,16580.713,16442.031,18395.406,15050.287,0,0,0,40328.918,24186.041,35149.207,0,0,0,0,0,0,0,0,0
6300,493.2816122,3.420829,,,,,,,,,,,0,0,0,1157.4159,0,0,26074.062,26620.564,27337.926,28502.645,27135.547,24366.207,0,0,0,14892.734,13011.192,12149,0,0,0,0,0,0,0,0,0
6307,215.1752371,3.4214783,,,,,,,,,,,16327.027,19106.328,18842.715,17769.129,17144.78,16791.057,40055.016,40350.22,40228.195,36996.34,41080.55,41130.855,0,0,0,30092.117,30146.576,28602.445,0,0,0,0,0,0,0,0,0
6310,541.3385716,3.4227674,,,,35,,,,,,,91016.65,86642.555,93141.4,90817.87,90516.34,90490.82,174663.52,179030.92,185026.08,186603.77,187982.22,180704.3,0,0,0,145657.97,140847.17,136627.88,0,0,0,0,0,0,0,0,0
6331,394.2339833,3.4255464,,,,,,,,,,,15489.108,13787.038,15003.418,16791.55,12264.344,8906.161,24262.906,26374.006,26272.145,37203.105,31376.826,33998.61,0,0,0,18312.889,17278.293,13981.486,0,0,0,0,0,0,0,0,0
6321,278.1734774,3.4281416,,,,,,,,,,,71794.42,72816.22,84997.37,53207.664,52652.63,50738.098,26864.15,27937.283,29490.988,21100.676,18344.04,18210.02,0,0,0,45017.45,42441.254,42916.367,0,0,0,0,0,0,0,0,0
6328,312.1801476,3.4309464,,,,32,,,,,,,0,0,0,0,0,0,116460.625,117848.96,120804.71,151368.39,146652.06,141467.6,0,0,0,76334.71,65233.51,63877.38,0,0,0,0,0,0,0,0,0
6356,330.2384982,3.4425464,,,,32,249,[M+H]+,,2,6356;6364,329.23112,144757.73,146594.25,145609.84,170271.95,167872.84,170545.7,284937.56,286031.4,289714.2,352304.34,356879.28,348074.94,0,0,0,262624.97,246072.77,232491.47,0,0,0,0,0,0,0,0,0
6364,352.220231,3.4456758,,,,32,249,[M+Na]+,,2,6356;6364,329.23112,73671.48,72594.12,76988.91,88834.98,83254.66,85843.914,139358.22,147475.88,148612.53,193985.38,189782.36,190143.58,0,0,0,144827.5,134642.3,124735.67,0,0,0,0,0,0,0,0,0
6358,232.1176394,3.4464817,,,,32,250,[M+NH4]+,,2,6374;6358,214.08413,21335.135,22695.838,21385.549,18797.203,23321.973,23412.266,1851.8715,3527.8774,3501.6516,8813.831,6581.4375,7238.66,112.95961,3162.7793,2414.246,17666.785,16540.857,12707.587,448.36462,703.501,286.46118,400.07584,1262.3495,413.987,316.45514,1029.7349,525.8319
6400,378.1179193,3.4471073,,,,,,,,,,,64675.703,61074.047,64198.113,70147.45,67872.62,66933.68,1251.5847,831.73016,0,14787.97,15376.288,14748.085,0,0,0,46633.676,42900.324,41842.277,0,0,0,0,0,0,0,0,0
6374,237.0736531,3.4471478,,,,32,250,[M+Na]+,,2,6374;6358,214.08413,22426.998,23445.467,26755.037,25659.904,26635.143,27671.918,5797.624,4849.1514,7088.254,6966.352,5016.8994,4281.903,0,0,0,16415.29,17407.125,14585.054,0,0,0,0,0,0,0,0,0
6375,359.2287779,3.448622,,,,32,,,,,,,30125.113,28503.473,32087.406,36351.688,37461.332,37004.5,50269.395,46423.254,49270.906,69118.48,63071.39,64520.05,0,0,0,47191.39,45782.926,46156.46,0,0,0,0,0,0,0,0,0
6421,239.0892343,3.4496765,,,,32,,,,,,,86264,45987.42,53123.996,43826.156,41124.8,43730.33,16380.237,29966.791,20014.08,37479.36,35493.73,35104.656,2970.4692,4062.6987,694.69293,48991.336,31393.104,27781.604,5562.562,6755.328,1001.3787,4654.6978,3918.2761,1480.9594,1113.7546,18443.758,1106.9562
6415,376.2228748,3.452474,,,,32,,,,,,,43064.99,39933.883,44503.92,39095.766,39666.68,30481.83,21687.76,22378.703,22781.086,29595.863,28629.406,29442.719,0,0,0,37566.953,32314.137,31508.756,0,0,0,0,0,0,0,0,0
6369,309.1665854,3.4526715,,,,,,,,,,,7628.581,7491.7393,7379.708,8778.866,7180.3545,6854.903,74556.98,71078.836,83024.02,75130.81,69419.64,83211.68,0,0,0,34766.203,34858.59,31720.725,0,0,0,0,0,0,0,0,0
6397,324.1435461,3.456528,,,,32,,,,,,,45516.816,43913.297,37920.06,35852.49,37460.062,38106.336,14069.011,18580.61,19990.074,21125.225,22510.92,15041.384,0,0,0,33105.008,31775.934,28620.531,0,0,0,0,0,0,0,0,0
6414,354.1451606,3.4591038,,,,,,,,,,,40345.39,45183.332,40812.23,40547.668,42917.766,40999.65,22002.1,22936.61,20631.775,25540.57,25928.049,22393.375,0,0,0,39966.8,30710.22,32384.707,0,0,0,0,0,0,0,0,0
6339,276.1804391,3.4592962,,,,32,,,,,,,36806.062,34647.734,28530.562,28598.027,27699.113,34950.977,17038.885,17573.113,19001.908,14384.5205,9639.335,9123.699,8770.623,8274.883,6134.6265,25739.86,20130.354,29253.623,11575.4795,13239.513,17836.52,6575.578,2785.8804,11727.953,2204.3042,8095.108,14897.397
6432,234.1334056,3.4595249,,,,32,,,,,,,139317.16,131923.86,130979.57,42790.39,51687.47,136898.39,76231.71,76191.33,72945.02,76472.086,77016.57,75759.734,23606.281,27487.229,26993.514,80486.27,126760.27,118764.18,28324.137,27031.19,26946.729,27241.14,26415.814,23477.6,7980.6484,6001.767,21339.123
6401,269.1744107,3.4615977,,,,32,251,[M+H-H2O]+,,2,6395;6401,286.17773,62171.316,68280.195,63449.184,62247.727,63227.203,61811.64,315089.62,323527.25,348563.25,401109.72,351031.03,375680.1,31.012466,48.07482,32.948376,209266.03,201654.95,187928.9,34.550865,0,35.710495,36.419483,57.63739,52.409775,52.03088,32.737816,47.11655
6420,405.1653597,3.4616807,,,,,,,,,,,32202.955,30201.361,30491.193,32599.574,31004.863,31404.39,10726.197,12629.947,11753.723,17778.496,17089.018,17432.602,0,0,0,23264.049,22183.97,24566.049,0,0,0,0,0,0,0,0,0
6395,304.2115823,3.462878,,,,32,251,[M+NH4]+,,2,6395;6401,286.17773,51156.82,52736.83,52834.766,52385.18,53734.43,50549.676,248557.52,232309.2,259544.33,293994.72,265729.44,286837.88,230.79002,192.32632,471.60483,151304.14,160058.75,141843.62,435.43747,576.3413,2665.109,372.5516,400.16885,670.19727,550.12494,298.92804,426.9454
6419,275.1386711,3.4629679,,,,32,,,,,,,172137.72,172259.39,160337.6,166554.02,164341.6,179246.05,69693.38,68850.26,74033.44,79500.01,81679.195,80938.76,0,0,0,132986.6,113989.14,113823.41,0,0,0,0,0,0,0,0,0
6386,258.1697358,3.4636338,,,,32,,,,,,,0,907.3105,1013.4263,0,0,0,153198.77,165034.38,163872.52,210157,194764.28,196980.36,683.549,416.4478,2403.41,91583.35,89089.52,84760.72,543.97473,1063.3947,546.39215,291.5786,765.78577,417.8,628.92017,244.50569,1480.8934
6403,543.2669267,3.4642541,,,,,,,,,,,118334.38,110572.89,117167.77,105464.69,105258.99,98577.945,100319.28,111800.836,98533.25,240449.08,227947.38,226576.72,0,0,0,145693.22,133539.55,126840.945,0,0,0,0,0,0,0,0,0
6428,322.1755033,3.4668474,,,,,,,,,,,17279.54,18053.59,16528.97,17149.184,17705.477,21588.596,44218.113,47415.098,43648.816,60602.19,62386.29,56449.062,0,0,0,36299.508,31771.568,30219.885,0,0,0,0,0,0,0,0,0
6467,209.0796287,3.466945,,,,32,252,[M+H-H2O]+,,2,6467;6466,226.08362,42993.14,40503.688,40913.395,39767.242,41261.184,41175.24,37982.152,24304.941,23164.158,24160.514,26211.959,25486.492,1068.2518,1120.3805,944.4907,33587.4,32093.062,29589.984,487.43365,0,430.78146,525.9444,557.77893,773.991,249.73053,270.20203,0
6433,336.1913,3.469419,,,,32,,,,,,,32891.555,33860.836,30562.1,40134.184,37300.74,40209.027,51854.582,54131.453,55493.555,76690.26,76642.55,72485.14,0,0,0,51913.508,47196.84,45600.824,0,0,0,0,0,0,0,0,0
6423,293.1780842,3.4702978,,,,,,,,,,,113017.75,107385.99,110526.875,73911.586,75839.21,80417.19,31355.363,36647.395,33538.867,24926.6,25840.184,25277.475,33.989906,32.219517,49.706284,66372.67,63766.93,61365.26,47.280655,67.47421,86.08081,64.04311,30.533224,43.249104,33.485085,56.691704,32.241287
6455,302.2076283,3.482353,,,,,,,,,,,38237.46,35426.73,36682.2,36633.695,41954.45,38164.42,85407.484,84666.805,86615.6,99845.664,102059.47,102686.76,0,0,0,67187.01,61699.016,66318.19,0,0,0,0,0,0,0,0,0
6454,307.1645282,3.482353,,,,32,,,,,,,60566.188,76547.4,76111.23,83825.36,65908.22,100284.26,32468.81,38279.023,32117.514,39882.87,33547.26,38245.86,0,0,0,57101.715,54738.91,51615.84,0,0,0,0,0,0,0,0,0
6458,399.2602367,3.482353,,,,32,253,[M+H]+,,2,6460;6458,398.25285,48049.59,43171.133,42878.727,49039.145,52590.938,56013.625,33673.047,36347.28,32505.084,46317.246,46714.387,42304.45,0,0,0,47832.93,45463.04,41996.6,0,0,0,0,0,0,0,0,0
6460,421.241955,3.482353,,,,32,253,[M+Na]+,,2,6460;6458,398.25285,43209.133,40394.87,39872.598,44583.867,46682.453,50589.184,29299.057,30517.885,32874.766,45236,43450.05,43308.996,0,0,0,44958.816,44381.457,44904.426,0,0,0,0,0,0,0,0,0
6451,592.2800032,3.4849017,,,,32,,,,,,,24634.24,15078.559,16817.477,13253.643,15436.885,12156.676,117984.77,114237.14,117230.164,125583.82,137005.02,124040.164,0,0,0,68475.01,66282.92,65204.156,0,0,0,0,0,0,0,0,0
6466,249.0732534,3.4849443,,,,32,252,[M+Na]+,,3,6467;6459;6466,226.08362,40233.207,37495.76,36373.242,37684.28,35394.438,39690.547,17515.092,19975.51,16255.41,21971.416,23052.758,22951.502,0,0,0,30014.521,29180.443,25536.959,0,0,0,0,0,0,0,0,0
6473,500.3082061,3.4849322,,,,32,254,[M+H]+,,2,6473;6471,499.30109,14778.787,13585.652,12159.066,24488.309,18507.842,17808.393,20259.412,25962.975,24885.04,37873.324,35868.875,34160.664,0,0,0,25512.53,20414.836,19544.918,0,0,0,0,0,0,0,0,0
6471,522.2904595,3.48752,,,,32,254,[M+Na]+,,2,6473;6471,499.30109,12444.129,13015.727,10751.431,12288.502,21568.021,15123.662,25463.422,23173.955,25606.531,37515.01,33177.965,37170.11,0,0,0,30683.023,24638.223,24838.729,0,0,0,0,0,0,0,0,0
6459,244.1177216,3.4879987,,,,32,252,[M+NH4]+,,2,6466;6459,226.08362,69037.45,57556.21,54730.98,27956.879,30723.266,70685.66,35590.5,25142.676,32272.664,41678.457,42956.105,40333.645,27.028852,36.501274,45.593567,44583.36,32246.676,38687.418,41.89679,0,33.9542,0,26.892239,27.808804,25.991142,25.703003,42.479546
6453,597.234449,3.488789,,,,32,,,,,,,15131.645,15715.941,15869.236,7915.146,9182.3125,12024.961,210501.16,216900.95,220717.14,194131.69,202882.83,198431.22,0,0,0,102783.46,97631.34,95786.305,0,0,0,0,0,0,0,0,0
6486,487.2114314,3.489762,,,,,,,,,,,1113.3406,1116.5337,0,0,0,1115.8245,46108.395,43678.367,47642.49,81537.83,73020.36,70808.24,0,0,0,37071.926,30675.04,30981.42,0,0,0,0,0,0,0,0,0
6479,313.1540998,3.4913867,,,,,,,,,,,106695.836,101494.85,103962.84,99537.77,91448.016,104632.74,37742.508,38457.465,41271.723,48155.793,48324.4,42200.93,0,0,0,71568.13,75270.3,70746.89,0,0,0,0,0,0,0,0,0
6477,428.2489318,3.4939647,,,,32,,,,,,,108154.805,104986.6,103737.43,100728.25,101132.95,107563.53,118216.9,110905.984,118853.78,123914.11,120097.734,121058.02,0,0,0,115005.195,113351.36,106141.12,0,0,0,0,0,0,0,0,0
6489,371.1960453,3.5016923,,,,32,,,,,,,20884.826,18808.723,20518.21,17198.662,19202.354,19586.314,51149.61,54520.375,52472.715,51167.492,51591.81,51577.6,0,0,0,37823.516,36572.88,34941.535,0,0,0,0,0,0,0,0,0
6506,250.1434453,3.5025356,,,,39,,,,,,,0,0,867.1736,0,0,970.4238,51669.25,55663.805,53607.633,57682.17,58145.11,61166.492,0,0,0,32980.83,31139.727,28252.332,0,26.46982,0,0,0,0,0,0,0
6499,344.1852551,3.5029778,,,,28,,,,,,,195836.89,194176.06,187956.08,180001.31,185415.86,190057.72,4806.9883,4674.674,4776.593,5268.7334,5697.178,5069.0146,0,0,0,103905.35,109217.47,100835.46,0,0,0,0,0,0,0,0,0
6528,184.1225448,3.507931,,,,29,,,,,,,2497.5107,3889.2502,1578.2142,2732.3755,2961.1943,1708.6538,8011.0693,5495.4717,2591.3896,4763.0273,2350.0876,4839.177,74539.266,74461.16,55445.875,3481.791,7137.4834,2640.9854,120063.3,19794.002,23895.553,91123.01,55784.75,42251.13,31561.023,31367.59,16929.408
6501,309.1807043,3.5081186,,,,28,,,,,,,181675.78,173698.78,183347.19,168854.6,173869.92,179898.25,75414.45,77857.89,78660.13,74655.3,97863.12,94428.42,0,0,0,138117.98,139272.97,126105.195,0,0,0,0,0,0,0,0,0
6507,192.0656275,3.5136364,,,,39,,,,,,,51588.742,50330.953,49774.254,48982.867,51269.71,54459.137,5451.2373,6324.757,7009.5923,9611.915,8134.8438,9951.33,0,0,0,29584.004,30517.465,29665.123,0,0,0,0,0,0,0,0,0
6513,414.0481788,3.5149226,,,,39,256,[M+NH4]+,,2,6516;6513,396.01432,100509.7,92808.99,94809.43,79554.586,85151.24,90441.29,522305.94,495421.53,495231.34,396226.5,358419.06,354149.97,0,0,0,257976.88,283283.94,249701.19,0,0,0,0,0,0,0,0,0
6510,416.0451775,3.5149226,,,,39,255,[M+NH4]+,,2,6518;6510,398.0113,97001.64,88780.42,91170.26,77374.25,86149.58,86833.125,491203.16,479681.78,485919.72,374688.4,329315.12,339811.6,0,0,0,249712.61,268727.56,248130.97,0,0,0,0,0,0,0,0,0
6512,453.2340973,3.5149195,,,,,,,,,,,41938.336,42818.047,39732.76,45006.195,44401.645,47736.438,63541.277,62493.125,63989.996,103108.6,98822.35,94739.32,0,0,0,62468.51,69603.164,61262.312,0,0,0,0,0,0,0,0,0
6515,422.9977176,3.5149226,,,,39,257,[M+Na]+,,2,6519;6515,400.00854,23816.246,26775.418,21154.16,14247.082,18605.701,14987.639,183782.38,178442.08,185303.73,96827.58,97924.47,95515.54,0,0,0,65188.484,65634.66,62757.797,0,0,0,0,0,0,0,0,0
6518,421.0004553,3.5163875,,,,39,255,[M+Na]+,,2,6518;6510,398.0113,75413.06,76112.016,77241.07,55189.94,60421.42,56099.81,564243.94,575853.44,578181.7,319326.66,294482.38,300241.88,0,0,0,205462.28,219138.19,200294.11,0,0,0,0,0,0,0,0,0
6519,418.0424077,3.5163908,,,,39,257,[M+NH4]+,,2,6519;6515,400.00854,30240.535,25968.705,26484.291,20564.77,23698.371,25997.443,154066.56,151628.17,157596.77,120728.48,106812.93,108379.9,0,0,0,74111.1,86791.87,75261.25,0,0,0,0,0,0,0,0,0
6516,419.0034991,3.5163908,,,,39,256,[M+Na]+,,2,6516;6513,396.01432,83066.06,81277.77,74519.086,55146.59,62618.145,56596.3,588335.94,593551.25,604497.6,323903.22,298275.72,312564.88,0,0,0,213645.23,221673.44,211151.52,0,0,0,0,0,0,0,0,0
6521,212.1180376,3.5208547,,,,,,,,,,,100847.99,93677,98783.28,92099.734,93153.32,98230.41,102725.414,103230.45,105830.76,101519.875,99880.71,99943.17,112645.53,112944.445,112778.32,95487.42,103372.9,101600.33,111904.805,120055.734,117653.58,0,0,0,0,0,0
6583,346.2335876,3.5220807,,,,,,,,,,,21303.854,25571.889,21460.596,26417.133,29042.14,27021.879,40902.18,36083.93,37716.117,45244.977,41891.863,40759.01,0,0,0,31335.129,33708.066,31003.326,0,0,0,0,0,0,0,0,0
6522,279.1702626,3.5222502,,,,39,,,,,,,95044.43,90902.87,97828.88,103113.12,109275.1,108777.38,107453.516,107019.266,101269.45,129136.34,117948.625,119342.164,0,0,0,113832.39,116549.92,110663.22,0,0,0,0,0,0,0,0,0
6530,273.2533161,3.5235646,,,,29,,,,,,,84545.61,91047.516,86992.02,89701.98,70071.805,69347.164,86228.3,99700.02,92462.39,92888.89,90702.89,73726.9,138109.84,149842.72,142183.02,91616.766,84881.27,80628.5,187259.45,128267.125,140861.66,123655.41,83959.805,84553.6,89214.48,88055.83,85074.01
6524,224.0913776,3.5237143,,,,39,,,,,,,66501.34,75713.02,72996.836,62703.28,65620.93,66717.336,88446.06,88653.84,88583.84,90132.14,86396.164,85503.7,0,0,0,80113.945,75844.414,72395.87,0,0,0,0,0,0,0,0,0
6537,227.1271311,3.52681,,,,39,,,,,,,149891.97,134297.06,143700.61,141786.58,139865.1,150196.77,111661.875,114460.37,113648.336,137380.05,134824.45,136949.64,5672.9404,7406.077,9266.9,145412.42,141889.27,131009.984,4432.625,12662.644,10209.45,13110.823,3801.827,6638.144,10218.144,3670.5825,6293.828
6582,174.1123833,3.5292451,,,,39,,,,,,,72298.9,62573.645,65503.383,80330.57,69352.91,82994.69,34872.305,42019.348,42414.484,48347.195,54295.773,38557.23,6419.803,20109.059,24720.451,53937.46,56105.555,49960.523,6323.3853,25032.484,23788.885,12695.815,19542.504,23397.55,6242.584,13058.027,17706.354
6538,324.1107257,3.5310292,,,,39,,,,,,,141047.39,136836.52,155050.97,155661.39,143309.98,148144.36,109002.125,106075.52,97525.195,123087.65,136156.66,138320.81,0,0,0,129652.68,133046.08,119780.336,0,0,0,0,0,0,0,0,0
6532,773.3034554,3.5322387,,,,39,,,,,,,1068.4749,1494.0879,1061.1097,0,0,0,143936.36,144212.67,143599.03,127364.44,122841.3,117297.71,0,0,0,56095.555,46180.777,53964.316,0,0,0,0,0,0,0,0,0
6542,325.1873727,3.5363557,,,,,,,,,,,106715.53,109736.65,119626.18,110046.266,105974.63,99362.164,80274.05,78433.055,85042.22,99631.19,95480.22,98418.97,0,0,0,110857.74,104434.336,111784.75,0,0,0,0,0,0,0,0,0
6548,245.0950545,3.537641,,,,39,,,,,,,172216.48,169622.95,173751,174074.84,173333.56,173753.69,75817.67,78897.69,79029.43,91548.02,85791.016,86889.234,0,0,0,140892.34,129636.98,126719.99,0,0,0,0,0,0,0,0,0
6574,374.2278845,3.5483878,,,,,,,,,,,36649.4,34186.965,38925.383,36625.137,30911.666,44905.535,38854.754,36605.93,39032.64,78436.61,49526.484,51951.06,0,0,0,38263.68,40498.152,38267.1,0,0,0,0,0,0,0,0,0
6588,354.2381354,3.5488744,,,,39,,,,,,,44794.457,47666.688,49706.316,48710.066,44046.6,38537.18,10944.153,8787.373,9370.194,11304.771,12685.657,11525.968,0,0,0,32209.533,34131.47,30695.568,0,0,0,0,0,0,0,0,0
6576,393.2087234,3.5495555,,,,,,,,,,,97917.39,74799.016,82657.72,89069.2,86369.12,87005.99,20798.01,18072.635,23105.271,31269.928,29637.217,23012.709,0,0,0,56972.67,61333.04,49089.64,0,0,0,0,0,0,0,0,0
6587,302.1498117,3.5530474,,,,,,,,,,,12509.114,6598.218,11410.384,5230.6685,4908.834,7690.13,254322.4,243731.8,249072,313785,303916.62,304769,0,0,0,165841.66,149475.4,139716.62,0,0,0,0,0,0,0,0,0
6581,373.2447877,3.553396,,,,39,,,,,,,34282.492,31531.838,29505.164,40138.1,37911.75,32647.705,52460.043,46353.63,44134,54191.688,57398.19,54313.34,0,0,0,48195.254,44524.47,40962.754,0,0,0,0,0,0,0,0,0
6560,371.2270926,3.5583618,,,,,,,,,,,122629.18,106133.67,113174.195,104144.836,96047,103661.41,20076.021,21022.691,20156.123,23792.395,25163.248,22156.512,221.42995,45.934406,70.92695,64875.914,71997.875,64136.72,217.27032,254.42798,430.55746,111.36415,37.706665,36.04934,68.49303,94.14451,57.650764
6594,388.2536621,3.558759,,,,39,,,,,,,6849338,6249738.5,7171563.5,6382095.5,6051258,5932565,1405984.4,1331612,1352335,1555695.9,1555016.8,1447139.2,120941.96,122494.836,119550.39,4329810,4186566.5,87186.75,127460.375,132798.5,132074.28,66806.07,67121.62,61417.895,60626.254,72311.016,72175.555
6597,495.2966855,3.5609403,,,,39,,,,,,,22731.379,20750.842,22998.424,21639.264,18089.375,17061.111,8474552,8355006,8882718,8552744,8473953,8507340,0,0,0,4415397.5,4112692,4002833,0,0,0,0,0,0,0,0,0
6608,385.2446214,3.5667956,,,,39,,,,,,,15693.844,15554.701,14891.343,23650.049,20265.25,21040.656,31452.436,32168.965,32839.613,42134.902,40437.125,41835.035,0,0,0,32325.111,28335.514,28875.684,0,0,0,0,0,0,0,0,0
6612,239.1023927,3.5752528,,,,,,,,,,,57727.34,57298.746,54523.535,59154.727,58642.52,53276.074,34294.586,36333.54,36781.65,39360.06,43204.195,40874.41,0,0,0,47091.1,45522.71,46036.89,0,0,0,0,0,0,0,0,0
6614,257.2584418,3.5770292,,,,31,,,,,,,148147.31,143138.62,147774.48,142399.08,139042.83,135742.69,175395.73,171969.12,170429.28,174787.55,179085.22,144153.89,233751.72,227405.88,211898.66,151076.55,148413.89,148262.48,254783.5,216353.95,234389.22,177593.12,153849.3,124406.3,140666.36,127519.43,127314.88
6626,338.204528,3.5784335,,,,42,258,[M+Na]+,,2,6626;6613,315.21546,26877.22,65311.08,32006.268,31667.953,32508.688,40979.32,79653.6,81102.32,89202.87,111553.05,108152.97,71119.09,0,0,0,59236.723,42655.312,49376.46,0,0,0,0,0,0,0,0,0
6618,256.1327947,3.5799665,,,,,,,,,,,993.5768,0,867.5354,1198.8369,0,919.85736,64713.582,64336.258,69871.78,81221.84,77469.3,76871.98,0,0,0,37397.47,37869.09,36722.48,0,0,0,0,0,0,0,0,0
